year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2022,hard_enduro_stara-zagora-2022-day1.pdf,Crazy Job 2022,1,ПРОФИ,FIN,1,19,Любомир ИВАНОВ,Ktm 300,МСК ПРЕПАРАТОРИТЕ,02:59:06,,,1,2:59:06.2,10:00:00,12:59:06,25,0,
2022,hard_enduro_stara-zagora-2022-day1.pdf,Crazy Job 2022,1,ПРОФИ,FIN,2,35,Искрен ГЕНОВ,Husqvarna tx300,МСК ХАРД РАЙДЪРС,03:02:33,,,1,3:02:33.2,10:03:00,13:05:33,22,3:27.0,
2022,hard_enduro_stara-zagora-2022-day1.pdf,Crazy Job 2022,1,ПРОФИ,FIN,3,272,Кристиан ПЕТРОВ,Husqvarna TE300i,МСК ХАРД РАЙДЪРС,03:05:05,,,1,3:05:05.5,10:00:30,13:05:35,20,5:59.3,
2022,hard_enduro_stara-zagora-2022-day1.pdf,Crazy Job 2022,1,ПРОФИ,FIN,4,112,Станислав КИРИЛОВ,GAS GAS EC300,МОТО ДРУЖИНА БАНСКО,03:07:24,,,1,3:07:24.5,10:07:30,13:14:54,18,8:18.3,
2022,hard_enduro_stara-zagora-2022-day1.pdf,Crazy Job 2022,1,ПРОФИ,FIN,5,30,Илиян КУЗМАНОВ,Honda,СК АФГ ТИМ,03:24:40,,,1,3:24:40.6,10:01:00,13:25:40,16,25:34.4,
2022,hard_enduro_stara-zagora-2022-day1.pdf,Crazy Job 2022,1,ПРОФИ,FIN,6,94,Димитър ЦВЕТКОВ,KTM 300,НК ЕНДУРО ВИКТОРИ,03:32:22,,,1,3:32:22.1,10:02:00,13:34:22,15,33:15.9,
2022,hard_enduro_stara-zagora-2022-day1.pdf,Crazy Job 2022,1,ПРОФИ,FIN,7,414,Драгомир ДОБРЕВ,ктм300 ехсф,MK БОЛЯРИ,03:53:49,,,1,3:53:49.7,10:06:30,14:00:19,14,54:43.5,
2022,hard_enduro_stara-zagora-2022-day1.pdf,Crazy Job 2022,1,ПРОФИ,FIN,8,845,Валентин ПЕТКОВ,husqvarna te300i,СК ЕКСТРИЙМ РЕЙСИНГ,03:55:15,,,1,3:55:15.5,10:05:00,14:00:15,13,56:09.3,
2022,hard_enduro_stara-zagora-2022-day1.pdf,Crazy Job 2022,1,ПРОФИ,FIN,9,203,Веско ПАСПАЛЕВ,Husqvarna Te 300,НК ЕНДУРО ВИКТОРИ,04:13:12,,,1,4:13:12.3,10:03:30,14:16:42,12,1:14:06.1,
2022,hard_enduro_stara-zagora-2022-day1.pdf,Crazy Job 2022,1,ПРОФИ,FIN,10,59,Марин УЗУНОВ,Husgvarna TE 300,ЕК ЛУДА РАБОТА,04:14:59,,,1,4:14:59.7,10:04:30,14:19:29,11,1:15:53.5,
2022,hard_enduro_stara-zagora-2022-day1.pdf,Crazy Job 2022,1,ПРОФИ,FIN,11,26,Георги ТОПАЛОВ,Husqvarna TX 300i 20,МСК ХАРД РАЙДЪРС,03:57:10,00:30:00,,1,4:27:10.6,10:01:30,13:58:40,10,1:28:04.4,
2022,hard_enduro_stara-zagora-2022-day1.pdf,Crazy Job 2022,1,ПРОФИ,FIN,12,915,Байрям КЪРМАДЖИ,Husqvarna 300 tpi,АМСК АИТ РЕЙСИНГ ТИЙМ,05:31:37,,,1,5:31:37.2,10:08:00,15:39:37,9,2:32:31.0,
2022,hard_enduro_stara-zagora-2022-day1.pdf,Crazy Job 2022,1,ПРОФИ,FIN,13,441,Мартин ЙОРДАНОВ,Ktm 300tpi,МСК ХАРД РАЙДЪРС,05:37:09,,,1,5:37:09.9,10:02:30,15:39:39,8,2:38:03.7,
2022,hard_enduro_stara-zagora-2022-day1.pdf,Crazy Job 2022,1,ПРОФИ,FIN,14,916,Росен ЖЕЛЯЗКОВ,KTM 250,МОТО ДРУЖИНА БАНСКО,05:43:14,,,1,5:43:14.5,10:04:00,15:47:14,7,2:44:08.3,
2022,hard_enduro_stara-zagora-2022-day1.pdf,Crazy Job 2022,1,ПРОФИ,DNF,,108,Атанас ДИМИТРОВ Хонда 460 3:25:33.8,,,,,,,,,,,,
