year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ПРОФИ,FIN,1,19,Любомир ИВАНОВ,Ktm 300,МСК ПРЕПАРАТОРИТЕ,02:44:30,,,1,2:44:30.4,11:04:00,13:48:30,25,0,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ПРОФИ,FIN,2,272,Кристиан ПЕТРОВ,Husqvarna TE300i,МСК ХАРД РАЙДЪРС,03:07:01,,,1,3:07:01.7,11:06:00,14:13:01,22,22:31.3,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ПРОФИ,FIN,3,30,Илиян КУЗМАНОВ,Honda,СК АФГ ТИМ,03:07:16,,,1,3:07:16.5,11:05:00,14:12:16,20,22:46.1,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ПРОФИ,FIN,4,112,Станислав КИРИЛОВ,GAS GAS EC300,МОТО ДРУЖИНА БАНСКО,03:07:45,,,1,3:07:45.1,11:08:00,14:15:45,18,23:14.7,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ПРОФИ,FIN,5,35,Искрен ГЕНОВ,Husqvarna tx300,МСК ХАРД РАЙДЪРС,03:33:02,00:10:00,,1,3:43:02.5,11:06:30,14:39:32,16,58:32.1,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ПРОФИ,FIN,6,108,Атанас ДИМИТРОВ,Хонда 460,ЕНДУРО РАЙДЪРС СТАРОСЕЛ,04:12:05,00:30:00,,1,4:42:05.1,11:04:30,15:16:35,15,1:57:34.7,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ПРОФИ,DNF,,26,Георги ТОПАЛОВ Husqvarna TX 300i 2020,,,,,,,,,,,,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ПРОФИ,DNF,,94,Димитър ЦВЕТКОВ KTM 300,,,,,,,,,,,,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ПРОФИ,DNF,,95,Илиян КОЦЕВ KTM 450 EXC-F,,,,,,,,,,,,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ПРОФИ,DNF,,203,Веско ПАСПАЛЕВ Husqvarna Te 300,,,,,,,,,,,,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ПРОФИ,DNF,,276,Гюннур ХОДЖА HUSQVARNA TE300,,,,,,,,,,,,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ПРОФИ,DNF,,321,Генади ИЛИЕВ GasGas EC 300i,,,,,,,,,,,,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ПРОФИ,DNF,,441,Мартин ЙОРДАНОВ Ktm 300tpi,,,,,,,,,,,,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ПРОФИ,DNF,,845,Валентин ПЕТКОВ husqvarna te300i,,,,,,,,,,,,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ПРОФИ,DNF,,916,Росен ЖЕЛЯЗКОВ KTM 250,,,,,,,,,,,,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ЕКСПЕРТ,FIN,1,125,Десислав ЦЕКОВ,Husqvarna TE300,МСК ХАРД РАЙДЪРС,02:48:28,,,1,2:48:28.9,11:17:30,14:05:58,25,0,
2022,hard_enduro_kyrnare-2022-day1.pdf,Кърнаре 2022,1,ЕКСПЕРТ,FIN,2,212,Мартин ПЕТКОВ,HUSQVARNA FE350,СК ЕКСТРИЙМ РЕЙСИНГ,02:58:36,,,1,2:58:36.7,11:14:00,14:12:36,22,10:07.8,
