year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2025,hard_enduro_gorna_malina-2025-day1.pdf,Hard Enduro Gorna Malina 2025,1,ПРОФИ,FIN,1,134,Красимир БОШНАКОВ,KTM300TBI,ЕК ЛУДА РАБОТА,04:30:56,,,1,4:30:56.4,09:31:00,14:01:56,25,0,
2025,hard_enduro_gorna_malina-2025-day1.pdf,Hard Enduro Gorna Malina 2025,1,ПРОФИ,FIN,2,15,Мартин МАРИНОВ,KTM 300 EXC,ЕК ЛУДА РАБОТА,04:31:21,,,1,4:31:21.0,09:30:00,14:01:21,22,24.6,
2025,hard_enduro_gorna_malina-2025-day1.pdf,Hard Enduro Gorna Malina 2025,1,ПРОФИ,FIN,3,171,Георги ПЕТРОВ,Gas Gas Ec 300,МСК ПРЕПАРАТОРИТЕ,04:43:40,00:30:00,,1,5:13:40.6,09:31:30,14:15:10,20,42:44.2,
2025,hard_enduro_gorna_malina-2025-day1.pdf,Hard Enduro Gorna Malina 2025,1,ПРОФИ,FIN,4,393,Симеон НЕНКОВ,KTM 300 EXC,НК ЕНДУРО ВИКТОРИ,05:21:00,,,1,5:21:00.6,09:30:30,14:51:30,18,50:04.2,
2025,hard_enduro_gorna_malina-2025-day1.pdf,Hard Enduro Gorna Malina 2025,1,ПРОФИ,FIN,5,189,Красимир ДИМИТРОВ,КТМ 300 ТПИ,МСК ХАРД РАЙДЪРС,06:22:19,,,1,6:22:19.2,09:31:00,15:53:19,16,1:51:22.8,
2025,hard_enduro_gorna_malina-2025-day1.pdf,Hard Enduro Gorna Malina 2025,1,ПРОФИ,FIN,6,412,Цветан МИХАЙЛОВ,TE300i,МСК ПРЕПАРАТОРИТЕ,07:11:11,,,1,7:11:11.8,09:32:00,16:43:11,15,2:40:15.4,
2025,hard_enduro_gorna_malina-2025-day1.pdf,Hard Enduro Gorna Malina 2025,1,ПРОФИ,FIN,7,217,Данаил КОСТАДИНОВ,KTM 300 EXC,МСК ХАРД РАЙДЪРС,07:20:55,,,1,7:20:55.8,09:31:30,16:52:25,14,2:49:59.4,
2025,hard_enduro_gorna_malina-2025-day1.pdf,Hard Enduro Gorna Malina 2025,1,ПРОФИ,FIN,8,13,Любомир СИНЕВ,Gas Gas ec 300,СК БУЛДОК РОКЕТС,07:45:03,,,1,7:45:03.8,09:30:00,17:15:03,13,3:14:07.4,
2025,hard_enduro_gorna_malina-2025-day1.pdf,Hard Enduro Gorna Malina 2025,1,ПРОФИ,DNF,,131,Борис ЧАКЪРОВ 5:19:27.9,,,,,,,,,,,,
2025,hard_enduro_gorna_malina-2025-day1.pdf,Hard Enduro Gorna Malina 2025,1,ПРОФИ,DNF,,915,Байрям КЪРМАДЖИ 8:14:16.1,,,,,,,,,,,,
2025,hard_enduro_gorna_malina-2025-day1.pdf,Hard Enduro Gorna Malina 2025,1,ЕКСПЕРТ,FIN,1,255,Димитър ТИНЧЕВ,KTM 300,АЛБА ДАМАСЦЕНА МСК,03:04:06,,,1,3:04:06.3,09:48:00,12:52:06,25,0,
2025,hard_enduro_gorna_malina-2025-day1.pdf,Hard Enduro Gorna Malina 2025,1,ЕКСПЕРТ,FIN,2,107,Калоян ТОДОРОВ,GasGas,СК БУЛДОК РОКЕТС,03:12:38,,,1,3:12:38.4,09:50:00,13:02:38,22,8:32.1,
