year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ПРОФИ,FIN,1,35,Искрен ГЕНОВ,Gas Gas 250,WINBET Hard Riders,08:37:45,,,1,8:37:45.1,10:03:00,18:40:45,25,0,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ПРОФИ,FIN,2,19,Любомир ИВАНОВ,KTM 330,МСК ПРЕПАРАТОРИТЕ,08:40:00,,,1,8:40:00.2,10:00:00,18:40:00,22,2:15.1,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ПРОФИ,DNF,,26,Георги ТОПАЛОВ Husqvarna Te 300i,,,,,,,,,,,,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ПРОФИ,DNF,,28,Александър АТАНАСОВ КТМ,,,,,,,,,,,,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ПРОФИ,DNF,,30,Илиян КУЗМАНОВ Honda,,,,,,,,,,,,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ПРОФИ,DNF,,212,Мартин ПЕТКОВ KTM EXC 300,,,,,,,,,,,,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ПРОФИ,DNF,,333,МЕДИ ЛОШЕВ Husqvarna 300,,,,,,,,,,,,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ПРОФИ,DNF,,666,Цветан ДЕНЕВ KTM 300 EXC,,,,,,,,,,,,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,1,272,Кристиан ПЕТРОВ,KTM 300 EXC,WINBET Hard Riders,03:30:35,,,1,3:30:35.1,10:05:00,13:35:35,25,0,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,2,125,Десислав ЦЕКОВ,Husqvarna TX300,WINBET Hard Riders,03:34:06,,,1,3:34:06.2,10:06:30,13:40:36,22,3:31.1,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,3,117,Димитър ХРИСТОВ,husaberg te300,WINBET Hard Riders,03:58:08,,,1,3:58:08.3,10:08:00,14:06:08,20,27:33.2,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,4,131,Борис ЧАКЪРОВ,KTM 300 EXC,МОТО ДРУЖИНА БАНСКО,04:00:04,,,1,4:00:04.4,10:08:30,14:08:34,18,29:29.3,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,5,63,Милен НИКОЛОВ,Husqvarna 300,МСК ШАРП РАЙДЪРС,04:00:20,,,1,4:00:20.5,10:12:00,14:12:20,16,29:45.4,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,6,101,Дурмушали САИДХОДЖА,husqvarna te 300,МСК ШАРП РАЙДЪРС,03:32:10,00:30:00,,1,4:02:10.2,10:07:00,13:39:10,15,31:35.1,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,7,17,Богдан ЛОЛОВ,КТМ 300ЕХС,ЕНДУРО КЛУБ СЕВТОПОЛИС,04:06:47,,,1,4:06:47.6,10:10:30,14:17:17,14,36:12.5,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,8,102,Атанас АНГЕЛОВ,Husqvarna TE300i,WINBET Hard Riders,04:06:49,,,1,4:06:49.1,10:05:30,14:12:19,13,36:14.0,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,9,14,Драгомир ДОБРЕВ,KTM 500exc,МОТОЦИКЛЕТЕН КЛУБ БОЛЯР,04:29:37,,,1,4:29:37.6,10:22:00,14:51:37,12,59:02.5,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,10,203,Веско ПАСПАЛЕВ,Husqvarna TE 300,НК ЕНДУРО ВИКТОРИ,04:35:16,,,1,4:35:16.6,10:11:00,14:46:16,11,1:04:41.5,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,11,59,Марин УЗУНОВ,Husgvarna TE 300,ЕК ЛУДА РАБОТА,04:38:11,,,1,4:38:11.9,10:19:30,14:57:41,10,1:07:36.8,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,12,128,Божидар КРЪСТЕВ,Husqvarna tpi 300,ЕНДУРО КЛУБ СЕВТОПОЛИС,04:41:53,,,1,4:41:53.8,10:09:00,14:50:53,9,1:11:18.7,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,13,232,Мирослав СТОЯНОВ,KTM 350 SXF,МОТОЦИКЛЕТЕН КЛУБ БОЛЯР,04:43:34,,,1,4:43:34.3,10:14:00,14:57:34,8,1:12:59.2,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,14,464,Иван САРПИОНОВ,KTM EXC 350,WINBET Hard Riders,04:54:08,,,1,4:54:08.3,10:14:30,15:08:38,7,1:23:33.2,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,15,400,Иван ГЕНЧЕВ,Ktm 300 tpi,МСК ХАРД ЕНДУРО ПЛЕВЕН,04:59:12,,,1,4:59:12.3,10:12:30,15:11:42,6,1:28:37.2,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,16,188,Ивелин ИВАНОВ,KTM 300,АЛБА ДАМАСЦЕНА МСК,05:16:16,,,1,5:16:16.4,10:13:00,15:29:16,5,1:45:41.3,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,17,123,Димитър ЧУКУРОВ,KTM 500 EXC,ЕК ЛУДА РАБОТА,05:33:00,,,1,5:33:00.4,10:16:00,15:49:00,4,2:02:25.3,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,18,997,Димитър РОЙДОВ,KTM EXC 300,ЕНДУРО КЛУБ СЕВТОПОЛИС,05:48:11,,,1,5:48:11.5,10:09:30,15:57:41,3,2:17:36.4,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,19,250,Александър ПОПМИНЧЕВ,Husqvarna,АЛБА ДАМАСЦЕНА МСК,06:18:56,,,1,6:18:56.9,10:07:30,16:26:26,2,2:48:21.8,
2020,hard_enduro-kirkovo-2020-day1.pdf,Кирково 2020,1,ЕКСПЕРТ,FIN,20,42,Илиян ИЛИЕВ,Beta 300,СК ЕКСТРИЙМ РЕЙСИНГ,06:55:50,,,1,6:55:50.2,10:17:30,17:13:20,1,3:25:15.1,
