year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ПРОФИ,FIN,1,19,Любомир ИВАНОВ,Бияча,МСК ПРЕПАРАТОРИТЕ,03:04:05,,,1,3:04:05.9,10:00:00,13:04:05,25,0,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ПРОФИ,FIN,2,35,Искрен ГЕНОВ,Gas Gas 250,WINBET Hard Riders,03:05:15,,,1,3:05:15.0,10:02:30,13:07:45,22,1:09.1,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ПРОФИ,FIN,3,333,МЕДИ ЛОШЕВ,Husqvarna 450,МСК ШАРП РАЙДЪРС,05:16:30,,,1,5:16:30.0,10:04:00,15:20:30,20,2:12:24.1,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ПРОФИ,FIN,4,212,Мартин ПЕТКОВ,KTM EXC 300,АЛБА ДАМАСЦЕНА МСК,06:10:37,,,1,6:10:37.4,10:01:30,16:12:07,18,3:06:31.5,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ПРОФИ,FIN,5,666,Цветан ДЕНЕВ,KTM 300 EXC,АЛБА ДАМАСЦЕНА МСК,06:11:09,,,1,6:11:09.0,10:01:00,16:12:09,16,3:07:03.1,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ПРОФИ,FIN,6,26,Георги ТОПАЛОВ,Husqvarna TX 300 MY,WINBET Hard Riders,06:23:51,,,1,6:23:51.3,10:02:00,16:25:51,15,3:19:45.4,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ПРОФИ,DNF,,6,Пламен АНЕВ KTM 350 EXC-F,,,,,,,,,,,,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ПРОФИ,DNF,,30,Илиян КУЗМАНОВ Honda,,,,,,,,,,,,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ПРОФИ,DNF,,251,Георги ГЕОРГИЕВ KTM 350 EXC,,,,,,,,,,,,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,1,272,Кристиан ПЕТРОВ,KTM 300 EXC,WINBET Hard Riders,02:15:26,,,1,2:15:26.8,10:20:00,12:35:26,25,0,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,2,125,Десислав ЦЕКОВ,Husqvarna FE350,WINBET Hard Riders,02:38:00,,,1,2:38:00.5,10:20:30,12:58:30,22,22:33.7,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,3,102,Атанас АНГЕЛОВ,Husqvarna TE300i,WINBET Hard Riders,02:39:50,,,1,2:39:50.1,10:21:00,13:00:50,20,24:23.3,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,4,94,Димитър ЦВЕТКОВ,KTM 425,НК ЕНДУРО ВИКТОРИ,02:43:35,,,1,2:43:35.5,10:23:00,13:06:35,18,28:08.7,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,5,117,Димитър ХРИСТОВ,husaberg te300,WINBET Hard Riders,02:56:40,,,1,2:56:40.4,10:24:30,13:21:10,16,41:13.6,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,6,101,Дурмушали САИДХОДЖА,husqvarna te 300,МСК ШАРП РАЙДЪРС,02:58:35,,,1,2:58:35.9,10:22:30,13:21:05,15,43:09.1,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,7,180,Николай СЛАВОВ,KTM 300 EXC,НК ЕНДУРО ВИКТОРИ,02:59:03,,,1,2:59:03.2,10:22:00,13:21:03,14,43:36.4,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,8,715,Христо ГЕОРГИЕВ,KTM 350,ЕК ЛУДА РАБОТА,02:59:37,,,1,2:59:37.8,10:21:30,13:21:07,13,44:11.0,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,9,194,Васил ШИШКОВ,KTM 300 EXC,МСК ЕНДУРО СЕВЛИЕВО,02:59:47,,,1,2:59:47.3,10:27:00,13:26:47,12,44:20.5,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,10,997,Димитър РОЙДОВ,Beta Rr 300,ЕНДУРО КЛУБ СЕВТОПОЛИС,03:03:42,,,1,3:03:42.6,10:26:00,13:29:42,11,48:15.8,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,11,817,Борис КОЦЕВ,Yamaha wr250f,WINBET Hard Riders,03:05:10,,,1,3:05:10.7,10:30:00,13:35:10,10,49:43.9,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,12,63,Милен НИКОЛОВ,Husqvarna 300,МСК ШАРП РАЙДЪРС,03:06:33,,,1,3:06:33.1,10:38:30,13:45:03,9,51:06.3,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,13,176,Пламен ЯНКОВ,KTM 500 EXC,МСК Х-ЕНДУРО КЪРНАРЕ,03:24:15,,,1,3:24:15.2,10:39:30,14:03:45,8,1:08:48.4,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,14,946,Илия ИЛИЕВ,KTM exc350,СК ДИЗЕЛ ЮНАК,03:25:48,,,1,3:25:48.4,10:41:00,14:06:48,7,1:10:21.6,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,15,292,Светослав ХРИСТОВ,Husgvarna 500,ХАРД ЕНДУРО КЛУБ КЪРТАЧИ,03:30:43,,,1,3:30:43.8,10:25:00,13:55:43,6,1:15:17.0,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,16,299,Йордан КОВАЧЕВ,KTM 300,МОТО ДРУЖИНА БАНСКО,03:31:32,,,1,3:31:32.8,10:28:00,13:59:32,5,1:16:06.0,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,17,48,Мариян МИТЕВ,Ktm 300 exc,АЛБА ДАМАСЦЕНА МСК,03:36:16,,,1,3:36:16.4,10:27:30,14:03:46,4,1:20:49.6,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,18,52,Иван ИВАНОВ,Husaberg 500,ЕК ЛУДА РАБОТА,03:44:31,,,1,3:44:31.3,10:38:00,14:22:31,3,1:29:04.5,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,19,71,Мартин ДУМАНОВ,KTM 300,МОТО ДРУЖИНА БАНСКО,03:45:15,,,1,3:45:15.1,10:36:00,14:21:15,2,1:29:48.3,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,20,250,Александър ПОПМИНЧЕВ,husqvarna,АЛБА ДАМАСЦЕНА МСК,03:45:23,,,1,3:45:23.5,10:24:00,14:09:23,1,1:29:56.7,
2020,hard_enduro_karnare-2020-day1.pdf,Кърнаре 2020,1,ЕКСПЕРТ,FIN,21,168,Георги СОКОЛОВ,KTM,МОТО ДРУЖИНА БАНСКО,03:50:32,,,1,3:50:32.7,10:39:00,14:29:32,0,1:35:05.9,
