year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ПРОФИ,FIN,1,23,Теодор КАБАКЧИЕВ,KTM 300 EXC,СК ЕКСТРИЙМ РЕЙСИНГ,02:41:40,,,1,2:41:40.5,10:00:00,12:41:40,25,0,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ПРОФИ,FIN,2,19,Любомир ИВАНОВ,Бияча,МСК ПРЕПАРАТОРИТЕ,03:15:34,,,1,3:15:34.6,10:00:30,13:16:04,22,33:54.1,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ПРОФИ,FIN,3,30,Илиян КУЗМАНОВ,Honda,СК АФГ ТИМ,03:22:10,,,1,3:22:10.9,10:01:00,13:23:10,20,40:30.4,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ПРОФИ,FIN,4,212,Мартин ПЕТКОВ,КТМ ЕХЦ 300,АЛБА ДАМАСЦЕНА МСК,03:25:38,01:30:00,,1,4:55:38.9,10:03:00,13:28:38,18,2:13:58.4,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ПРОФИ,FIN,5,666,Цветан ДЕНЕВ,KTM 300 EXC,АЛБА ДАМАСЦЕНА МСК,06:08:09,00:30:00,,1,6:38:09.2,10:02:30,16:10:39,16,3:56:28.7,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ПРОФИ,DNF,,26,Георги ТОПАЛОВ Husqvarna TX 300 MY202,,,,,,,,,,,,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ПРОФИ,DNF,,210,Йосиф ХРИСТОВ Husqvarna,,,,,,,,,,,,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,1,272,Кристиан ПЕТРОВ,KTM 300 EXC,МСК ХАРД РАЙДЪРС,02:12:36,,,1,2:12:36.6,10:17:00,12:29:36,25,0,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,2,112,Станислав КИРИЛОВ,KTM,МСК ХАРД РАЙДЪРС,02:25:03,,,1,2:25:03.8,10:46:00,13:11:03,22,12:27.2,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,3,180,Николай СЛАВОВ,KTM 300 EXC,НАЦИОНАЛЕН КЛУБ ЕНДУРО,02:29:11,,,1,2:29:11.6,10:19:30,12:48:41,20,16:35.0,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,4,101,Дурмушали САИДХОДЖА,husqvarna te 300,МСК ШАРП РАЙДЪРС,02:35:06,,,1,2:35:06.8,10:45:00,13:20:06,18,22:30.2,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,5,185,Филип НАУМОВ,KTM 250 EXC,Хард Ендуро Плевен,02:35:27,,,1,2:35:27.6,10:20:00,12:55:27,16,22:51.0,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,6,715,Христо ГЕОРГИЕВ,KTM 350,ЕК ЛУДА РАБОТА,02:35:29,,,1,2:35:29.1,10:19:00,12:54:29,15,22:52.5,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,7,250,Александър ПОПМИНЧЕВ,husqvarna,АЛБА ДАМАСЦЕНА МСК,02:39:49,,,1,2:39:49.6,10:21:00,13:00:49,14,27:13.0,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,8,117,Димитър ХРИСТОВ,husaberg te300,МСК ХАРД РАЙДЪРС,02:40:43,,,1,2:40:43.3,10:20:30,13:01:13,13,28:06.7,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,9,102,Атанас АНГЕЛОВ,Husqvarna TE300i,МСК ХАРД РАЙДЪРС,02:41:38,,,1,2:41:38.6,10:18:00,12:59:38,12,29:02.0,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,10,125,Десислав ЦЕКОВ,Husqvarna FE350,МСК ХАРД РАЙДЪРС,02:47:56,,,1,2:47:56.9,10:18:30,13:06:26,11,35:20.3,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,11,611,Светлин ИВАНОВ,Husqvarna FX350,МСК ХАРД РАЙДЪРС,02:51:31,,,1,2:51:31.0,10:38:30,13:30:01,10,38:54.4,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,12,29,Руслан ЦВЕТАНОВ,Yamaha yz 450 f,НАЦИОНАЛЕН КЛУБ ЕНДУРО,02:51:37,,,1,2:51:37.8,10:17:30,13:09:07,9,39:01.2,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,13,441,Мартин ЙОРДАНОВ,Husqvarna 300Te,МСК ХАРД РАЙДЪРС,02:54:09,,,1,2:54:09.1,10:26:30,13:20:39,8,41:32.5,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,14,464,Иван САРПИКОВ,KTM EXC 350,МСК ХАРД РАЙДЪРС,02:54:51,,,1,2:54:51.1,10:45:30,13:40:21,7,42:14.5,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,15,292,Светослав ХРИСТОВ,Husgvarna 500,ХАРД ЕНДУРО КЛУБ КЪРТАЧИ,02:55:27,,,1,2:55:27.4,10:25:00,13:20:27,6,42:50.8,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,16,333,МЕДИ ЛОШЕВ,Husqvarna 450,МСК ШАРП РАЙДЪРС,02:57:15,,,1,2:57:15.4,10:28:30,13:25:45,5,44:38.8,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,17,128,Божидар КРЪСТЕВ,Beta 300 RR,ЕНДУРО КЛУБ СЕВТОПОЛИС,02:57:23,,,1,2:57:23.5,10:23:00,13:20:23,4,44:46.9,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,18,194,Васил ШИШКОВ,KTM 300 EXC,МСК ЕНДУРО СЕВЛИЕВО,03:00:15,,,1,3:00:15.7,10:22:00,13:22:15,3,47:39.1,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,19,872,Алекс ИВАНОВИЧ,Husaberg 300,МСК БАБИЧКА РЕЙСИНГ,03:00:41,,,1,3:00:41.1,10:44:30,13:45:11,2,48:04.5,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,20,80,Байрям УРУЧ,KTM 300,ЕНДУРО КЛУБ КОРНИЦА,03:00:43,,,1,3:00:43.0,10:27:30,13:28:13,1,48:06.4,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,21,411,Калоян ТОТЕВ,KTM TPI 300,МСК БАБИЧКА РЕЙСИНГ,03:02:23,,,1,3:02:23.2,10:27:00,13:29:23,0,49:46.6,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,22,279,Мартин ПЕШЕВ,Husqvarna te 300i,МСК БАБИЧКА РЕЙСИНГ,03:03:38,,,1,3:03:38.7,10:41:30,13:45:08,0,51:02.1,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,23,48,Мариян МИТЕВ,Ktm 300 exc,АЛБА ДАМАСЦЕНА МСК,03:05:01,,,1,3:05:01.5,10:43:30,13:48:31,0,52:24.9,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,24,90,Димитър ДИМИТРОВ,КТМ 300,МСК ХАРД РАЙДЪРС,03:08:12,,,1,3:08:12.2,10:35:00,13:43:12,0,55:35.6,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,25,37,Илиян МАНОЛОВ,Husqvarna Te 300,МСК БАБИЧКА РЕЙСИНГ,03:08:22,,,1,3:08:22.0,10:26:00,13:34:22,0,55:45.4,
2020,hard_enduro-bansko-2020-day1.pdf,Банско 2020,1,ЕКСПЕРТ,FIN,26,817,Борис КОЦЕВ,Yamaha wr250f,МСК ХАРД РАЙДЪРС,03:11:29,,,1,3:11:29.7,10:29:00,13:40:29,0,58:53.1,
