year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2023,hard_enduro_sevtopolis-2023-day2.pdf,Севтополис 2023,2,ПРОФИ,FIN,1,112,Станислав КИРИЛОВ,GAS GAS EC300,МОТО ДРУЖИНА БАНСКО,02:07:34,,,1,2:07:34.8,09:00:00,11:07:34,15,0,
2023,hard_enduro_sevtopolis-2023-day2.pdf,Севтополис 2023,2,ПРОФИ,FIN,2,117,Димитър ХРИСТОВ,Husqvarna te 300 tpi,МСК ХАРД РАЙДЪРС,02:31:40,,,1,2:31:40.9,09:00:00,11:31:40,12,24:06.1,
2023,hard_enduro_sevtopolis-2023-day2.pdf,Севтополис 2023,2,ПРОФИ,FIN,3,321,Генади ИЛИЕВ,GASGAS EC300i,МОТО ДРУЖИНА БАНСКО,03:16:46,,,1,3:16:46.3,09:01:00,12:17:46,10,1:09:11.5,
2023,hard_enduro_sevtopolis-2023-day2.pdf,Севтополис 2023,2,ПРОФИ,FIN,4,916,Росен ЖЕЛЯЗКОВ,GASGAS 300,МОТО ДРУЖИНА БАНСКО,03:17:15,,,1,3:17:15.7,09:00:30,12:17:45,9,1:09:40.9,
2023,hard_enduro_sevtopolis-2023-day2.pdf,Севтополис 2023,2,ПРОФИ,FIN,6,70,Стоян ПАЧАРОЗОВ,KTM 200,МСК ЕКС ЕНДУРО КЪРНАРЕ,03:55:24,00:30:00,,1,4:25:24.6,09:01:30,12:56:54,8,2:17:49.8,
2023,hard_enduro_sevtopolis-2023-day2.pdf,Севтополис 2023,2,ПРОФИ,DNF,,26,Георги ТОПАЛОВ Husqvarna TX 300i 3:27:05.0,,,,,,,,,,,,
2023,hard_enduro_sevtopolis-2023-day2.pdf,Севтополис 2023,2,ЕКСПЕРТ,FIN,1,811,Иван ЦОНЧЕВ,Husqvarna TE 300i,АЛБА ДАМАСЦЕНА - МСК,01:29:39,,,1,1:29:39.3,09:17:30,10:47:09,15,0,
2023,hard_enduro_sevtopolis-2023-day2.pdf,Севтополис 2023,2,ЕКСПЕРТ,FIN,2,180,Николай СЛАВОВ,KTM 300 EXC,НК ЕНДУРО ВИКТОРИ,01:29:54,,,1,1:29:54.9,09:18:30,10:48:24,12,15.6,
2023,hard_enduro_sevtopolis-2023-day2.pdf,Севтополис 2023,2,ЕКСПЕРТ,FIN,3,17,Богдан ЛОЛОВ,КТМ 300ЕХС,АЛБА ДАМАСЦЕНА - МСК,01:30:02,,,1,1:30:02.0,09:17:00,10:47:02,10,22.7,
2023,hard_enduro_sevtopolis-2023-day2.pdf,Севтополис 2023,2,ЕКСПЕРТ,FIN,4,97,Тихомир КЪНОВ,Ктм 300,НК ЕНДУРО ВИКТОРИ,01:30:52,,,1,1:30:52.5,09:17:00,10:47:52,9,1:13.2,
