year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ПРОФИ,FIN,1,19,Любомир ИВАНОВ,BETA,МСК ПРЕПАРАТОРИТЕ,04:05:21,,,1,4:05:21.7,10:00:00,14:05:21,25,0,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ПРОФИ,FIN,2,112,Станислав КИРИЛОВ,GAS GAS EC300,МОТО ДРУЖИНА БАНСКО,04:36:39,,,1,4:36:39.2,10:00:00,14:36:39,22,31:17.5,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ПРОФИ,FIN,3,272,Кристиан ПЕТРОВ,KTM 300 EXC,МСК ХАРД РАЙДЪРС,04:44:02,,,1,4:44:02.9,10:00:00,14:44:02,20,38:41.2,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ПРОФИ,FIN,4,30,Илиян КУЗМАНОВ,Honda,СК АФГ ТИМ,07:00:11,,,1,7:00:11.4,10:00:30,17:00:41,18,2:54:49.7,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ПРОФИ,FIN,5,131,Борис ЧАКЪРОВ,HUSQVARNA TE 300,МОТО ДРУЖИНА БАНСКО,07:25:30,,,1,7:25:30.1,10:00:30,17:26:00,16,3:20:08.4,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ПРОФИ,FIN,6,393,Симеон НЕНКОВ,KTM 300 EXC,МОТО ДРУЖИНА БАНСКО,07:41:50,,,1,7:41:50.2,10:00:30,17:42:20,15,3:36:28.5,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ПРОФИ,DNF,,26,Георги ТОПАЛОВ Husqvarna TX 300i,,,,,,,,,,,,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ПРОФИ,DNF,,99,Светослав МАРИНОВ Gas Gas EC300,,,,,,,,,,,,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ПРОФИ,DNF,,117,Димитър ХРИСТОВ Husqvarna te 300 tpi,,,,,,,,,,,,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ПРОФИ,DNF,,212,Мартин ПЕТКОВ SHERCO se300,,,,,,,,,,,,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ПРОФИ,DNF,,321,Генади ИЛИЕВ GASGAS EC300i,,,,,,,,,,,,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ПРОФИ,DNF,,330,Мартин МАРИНОВ Beta 300 RR,,,,,,,,,,,,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ПРОФИ,DNF,,845,Валентин ПЕТКОВ husqvarna te300i,,,,,,,,,,,,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ПРОФИ,DNF,,916,Росен ЖЕЛЯЗКОВ GASGAS 300,,,,,,,,,,,,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ЕКСПЕРТ,FIN,1,97,Тихомир КЪНОВ,Ктм 300,НК ЕНДУРО ВИКТОРИ,03:32:05,,,1,3:32:05.8,10:10:00,13:42:05,25,0,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ЕКСПЕРТ,FIN,2,15,Мартин МАРИНОВ,КТМ 300 ЕХС,ЕК ЛУДА РАБОТА,04:03:35,,,1,4:03:35.8,10:09:00,14:12:35,22,31:30.0,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ЕКСПЕРТ,FIN,3,125,Десислав ЦЕКОВ,Husqvarna TE300,МСК ХАРД РАЙДЪРС,04:06:57,,,1,4:06:57.8,10:10:00,14:16:57,20,34:52.0,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ЕКСПЕРТ,FIN,4,11,Иван ПЕЧЕВ,Балкан 50,МСК ХАРД РАЙДЪРС,04:07:54,,,1,4:07:54.5,10:11:30,14:19:24,18,35:48.7,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ЕКСПЕРТ,FIN,5,134,Красимир БОШНАКОВ,Ktm exc 300 tpi,ЕК ЛУДА РАБОТА,04:16:23,,,1,4:16:23.8,10:10:00,14:26:23,16,44:18.0,
2023,hard_enduro_kornica-2023-day1.pdf,Корница 2023,1,ЕКСПЕРТ,FIN,6,94,Димитър ЦВЕТКОВ,KTM 300,НК ЕНДУРО ВИКТОРИ,04:20:24,,,1,4:20:24.8,10:09:00,14:29:24,15,48:19.0,
