year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2021,hard_enduro_sopot-2021-day1.pdf,Сопот 2021,1,ПРОФИ,FIN,1,1,Любомир ИВАНОВ,GasGas Ec300i,МСК ПРЕПАРАТОРИТЕ,02:38:54,,,1,2:38:54.3,10:15:00,12:53:54,25,0,
2021,hard_enduro_sopot-2021-day1.pdf,Сопот 2021,1,ПРОФИ,FIN,2,272,Кристиан ПЕТРОВ,KTM 300 EXC,МСК ХАРД РАЙДЪРС,02:43:23,,,1,2:43:23.0,10:15:30,12:58:53,22,4:28.7,
2021,hard_enduro_sopot-2021-day1.pdf,Сопот 2021,1,ПРОФИ,FIN,3,26,Георги ТОПАЛОВ,Husqvarna TX 300i,МСК ХАРД РАЙДЪРС,03:09:16,,,1,3:09:16.4,10:17:30,13:26:46,20,30:22.1,
2021,hard_enduro_sopot-2021-day1.pdf,Сопот 2021,1,ПРОФИ,FIN,4,165,Лъчезар БЛИЗНАКОВ,KTM 500 EXC,ЕНДУРО КЛУБ КОРНИЦА,03:16:03,,,1,3:16:03.0,10:18:00,13:34:03,18,37:08.7,
2021,hard_enduro_sopot-2021-day1.pdf,Сопот 2021,1,ПРОФИ,FIN,5,193,Кольо МАРКОВ,КТМ 300 ЕХЦ,АЛБА ДАМАСЦЕНА-МСК,03:18:43,,,1,3:18:43.3,10:16:30,13:35:13,16,39:49.0,
2021,hard_enduro_sopot-2021-day1.pdf,Сопот 2021,1,ПРОФИ,FIN,6,94,Димитър ЦВЕТКОВ,KTM 450 EXC,НАЦИОНАЛЕН КЛУБ ЕНДУРО,02:56:27,00:30:00,,1,3:26:27.8,10:17:00,13:13:27,15,47:33.5,
2021,hard_enduro_sopot-2021-day1.pdf,Сопот 2021,1,ПРОФИ,FIN,7,212,Мартин ПЕТКОВ,HUSQVARNA TE300I,СК ЕКСТРИЙМ РЕЙСИНГ,03:04:42,00:30:00,,1,3:34:42.9,10:16:00,13:20:42,14,55:48.6,
2021,hard_enduro_sopot-2021-day1.pdf,Сопот 2021,1,ПРОФИ,DNF,,203,Веско ПАСПАЛЕВ Husqvarna,,,,,,,,,,,,
2021,hard_enduro_sopot-2021-day1.pdf,Сопот 2021,1,ЕКСПЕРТ,FIN,1,180,Николай СЛАВОВ,KTM 300 EXC,НК ЕНДУРО ВИКТОРИ,02:41:16,,,1,2:41:16.7,10:27:00,13:08:16,25,23:33.6,
2021,hard_enduro_sopot-2021-day1.pdf,Сопот 2021,1,ЕКСПЕРТ,FIN,2,17,Богдан ЛОЛОВ,KTM,ЕНДУРО КЛУБ СЕВТОПОЛИС,02:45:12,,,1,2:45:12.7,10:37:00,13:22:12,22,27:29.6,
