year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ПРОФИ,FIN,1,272,Кристиан ПЕТРОВ,KTM 300 EXC,МСК ХАРД РАЙДЪРС,03:38:52,,,1,3:38:52.0,09:30:30,13:09:22,25,0,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ПРОФИ,FIN,2,1,Любомир ИВАНОВ,GasGas Ec300i,МСК ПРЕПАРАТОРИТЕ,03:39:23,,,1,3:39:23.1,09:30:00,13:09:23,22,31.1,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ПРОФИ,FIN,3,30,Илиян КУЗМАНОВ,Honda,СК АФГ ТИМ,04:47:37,,,1,4:47:37.4,09:31:00,14:18:37,20,1:08:45.4,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ПРОФИ,FIN,4,203,Веско ПАСПАЛЕВ,Husqvarna,НК ЕНДУРО ВИКТОРИ,05:20:37,,,1,5:20:37.3,09:32:30,14:53:07,18,1:41:45.3,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ПРОФИ,FIN,5,916,Росен ЖЕЛЯЗКОВ,GASGAS 300,МСК МОТО ДРУЖИНА БАНСК,05:58:49,,,1,5:58:49.0,09:33:30,15:32:19,16,2:19:57.0,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ПРОФИ,FIN,6,22,Михаил МИХАЙЛОВ,KTM 300 EXC,МК Боляри,06:24:02,,,1,6:24:02.6,09:33:00,15:57:02,15,2:45:10.6,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ПРОФИ,FIN,7,165,Лъчезар БЛИЗНАКОВ,KTM 500 EXC,ЕНДУРО КЛУБ КОРНИЦА,08:27:56,,,1,8:27:56.2,09:32:00,17:59:56,14,4:49:04.2,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ПРОФИ,DNF,,26,Георги ТОПАЛОВ Husqvarna TX 300i,,,,,,,,,,,,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,1,112,Станислав КИРИЛОВ,Husqvarna,МСК ХАРД РАЙДЪРС,02:30:55,,,1,2:30:55.7,09:50:30,12:21:25,25,0,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,2,131,Борис ЧАКЪРОВ,KTM 300 EXC,МСК МОТО ДРУЖИНА БАНСК,02:43:49,,,1,2:43:49.8,09:52:00,12:35:49,22,12:54.1,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,3,11,Иван ПЕЧЕВ,Балкан 50,МСК ХАРД РАЙДЪРС,02:48:22,,,1,2:48:22.1,09:52:30,12:40:52,20,17:26.4,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,4,17,Богдан ЛОЛОВ,KTM,ЕНДУРО КЛУБ СЕВТОПОЛИС,02:52:13,,,1,2:52:13.0,09:53:00,12:45:13,18,21:17.3,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,5,185,Филип НАУМОВ,HUSKY TE 300,МСК ХАРД ЕНДУРО ПЛЕВЕН,02:55:33,,,1,2:55:33.9,09:54:30,12:50:03,16,24:38.2,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,6,518,Камен ДОЧЕВ,Sherco 300,МСК ЕНДУРО СЕВЛИЕВО,02:59:04,,,1,2:59:04.8,09:51:00,12:50:04,15,28:09.1,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,7,102,Атанас АНГЕЛОВ,Husqvarna TE300i,МСК ХАРД РАЙДЪРС,03:02:58,,,1,3:02:58.3,09:51:30,12:54:28,14,32:02.6,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,8,180,Николай СЛАВОВ,KTM 300 EXC,НК ЕНДУРО ВИКТОРИ,03:06:49,,,1,3:06:49.0,09:50:00,12:56:49,13,35:53.3,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,9,600,Станислав ПОПОВ,KTM 300 EXC,МСК МОТО ДРУЖИНА БАНСК,03:11:57,,,1,3:11:57.4,09:56:30,13:08:27,12,41:01.7,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,10,412,Цветан МИХАЙЛОВ,Honda CRE 250,МСК ПРЕПАРАТОРИТЕ,03:22:48,,,1,3:22:48.6,09:55:30,13:18:18,11,51:52.9,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,11,169,Илиян КРЪСТЕВ,husqvarna te300i,НК ЕНДУРО ВИКТОРИ,03:27:26,,,1,3:27:26.0,09:57:00,13:24:26,10,56:30.3,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,12,666,Цветан ДЕНЕВ,KTM 300 EXC,АЛБА ДАМАСЦЕНА -МСК,03:28:29,,,1,3:28:29.8,10:00:30,13:28:59,9,57:34.1,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,13,31,Христо МИХОВ,KTM 450,МСК БАБИЧКА РЕЙСИНГ,03:29:59,,,1,3:29:59.8,09:59:00,13:28:59,8,59:04.1,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,14,979,Саво ВЕНКОВ,Хускварна 300,МСК ПРЕПАРАТОРИТЕ,03:33:59,,,1,3:33:59.2,09:55:00,13:28:59,7,1:03:03.5,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,15,613,Светослав ПАШЕВ,HUSQVARNA 300TE,МСК ХАРД РАЙДЪРС,03:34:59,,,1,3:34:59.1,09:54:00,13:28:59,6,1:04:03.4,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,16,42,Илиян ИЛИЕВ,Beta 300,СК ЕКСТРИЙМ РЕЙСИНГ,03:39:24,,,1,3:39:24.9,10:00:00,13:39:24,5,1:08:29.2,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,17,241,Веселин МИТЕВ,Rieju MR300 Racing,ДЖИ АР СИ МОТОРСПОРТ 20,03:39:38,,,1,3:39:38.2,09:53:30,13:33:08,4,1:08:42.5,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,18,128,Божидар КРЪСТЕВ,Husqvarna te300i,ЕНДУРО КЛУБ СЕВТОПОЛИС,03:43:45,,,1,3:43:45.2,09:57:30,13:41:15,3,1:12:49.5,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,19,188,Ивелин ИВАНОВ,KTM 450 EXC,АЛБА ДАМАСЦЕНА -МСК,03:43:59,,,1,3:43:59.5,10:02:30,13:46:29,2,1:13:03.8,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,20,27,Ясен ГЕОРГИЕВ,Beta 300 RR,МСК ХАРД РАЙДЪРС,03:46:49,,,1,3:46:49.4,09:59:30,13:46:19,1,1:15:53.7,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,21,430,Иван ЦОНЧЕВ,Husqvarna TE 300,АЛБА ДАМАСЦЕНА МСК,03:19:48,01:00:00,,1,4:19:48.3,09:58:30,13:18:18,0,1:48:52.6,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,FIN,22,83,Лъчезар ВУНЧЕВ,KTM 250,МСК БАБИЧКА РЕЙСИНГ,04:33:42,,,1,4:33:42.3,10:02:00,14:35:42,0,2:02:46.6,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,DNF,,25,Бижо БИЖЕВ Beta 300RR,,,,,,,,,,,,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,DNF,,93,Емил МИШЕВ Ktm300exc 3:31:01.7,,,,,,,,,,,,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,DNF,,218,Николай НЕДЯЛКОВ Husquvarna,,,,,,,,,,,,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,DNF,,224,Виктор ХРИСТОВ GASGAS 300,,,,,,,,,,,,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,DNF,,229,Бисер ВАТРАЧКИ KTM,,,,,,,,,,,,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,DNF,,299,Йордан КОВАЧЕВ husqvarna 300 2:31:44.1,,,,,,,,,,,,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,DNF,,899,Звезделин БЪЧВАРОВ Ktm 300 exc 2:56:40.9,,,,,,,,,,,,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,ЕКСПЕРТ,DNF,,905,Цветелин КОСТАДИНОВ Ktm exc 350,,,,,,,,,,,,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СЕНЬОРИ,FIN,1,70,Стоян ПАЧАРОЗОВ,KTM 200,МСК ЕКС ЕНДУРО КЪРНАРЕ,03:32:55,,,1,3:32:55.3,09:35:30,13:08:25,25,0,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СЕНЬОРИ,FIN,2,54,Габриел ТОТЕВ,KTM 450 EXC,АЛБА ДАМАСЦЕНА - МСК,03:33:33,,,1,3:33:33.9,09:37:00,13:10:33,22,38.6,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СЕНЬОРИ,FIN,3,3,Виктор ДИМОВ,Beta 300,Ендуро клуб Севтополис,03:43:27,,,1,3:43:27.7,09:41:00,13:24:27,20,10:32.4,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СЕНЬОРИ,FIN,4,501,Дилян ДИЧЕВ,KTM TPI 300,МСК ХАРД ЕНДУРО ПЛЕВЕН,04:30:48,,,1,4:30:48.9,09:38:30,14:09:18,18,57:53.6,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СЕНЬОРИ,FIN,5,225,Иван СПАСОВ,ktm 300,СК КЪРТАЧИТЕ,04:32:54,,,1,4:32:54.3,09:36:00,14:08:54,16,59:59.0,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СЕНЬОРИ,FIN,6,727,Ивайло ПЕТРОВ,KTM 300 EXC,МСК ХАРД РАЙДЪРС,05:52:56,,,1,5:52:56.8,09:40:00,15:32:56,15,2:20:01.5,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СЕНЬОРИ,FIN,7,302,Благой ТОДОРОВ,KTM,МСК МОТО ДРУЖИНА БАНСК,05:54:45,,,1,5:54:45.9,09:39:30,15:34:15,14,2:21:50.6,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СЕНЬОРИ,FIN,8,50,Панчо КУЗМАНОВ,Honda CR 250,СК АФГ ТИМ,05:59:03,00:30:00,,1,6:29:04.0,09:38:00,15:37:03,13,2:56:08.7,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СЕНЬОРИ,DNF,,74,Асан ИМАМОВ KTM,,,,,,,,,,,,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СЕНЬОРИ,DNF,,89,Добрин ДОБРЕВ Husqvarna TE300i,,,,,,,,,,,,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СЕНЬОРИ,DNF,,129,Георги КЪНЧЕВ KTM 250 EXC 5:53:51.4,,,,,,,,,,,,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СЕНЬОРИ,DNF,,135,Пламен ТЕНЕВ Husqvarna TE300 5:51:35.3,,,,,,,,,,,,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СЕНЬОРИ,DNF,,143,Gary SMITH KTM 5:47:38.7,,,,,,,,,,,,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СЕНЬОРИ,DNF,,303,Емил БРАТОЕВ Хускварна те 300,,,,,,,,,,,,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СТАНДАРТ,FIN,1,34,Алек НИКОЛОВ,Ktm Exc 300,КРОС КЛУБ КИРКОВО,01:51:05,,,1,1:51:05.5,10:19:30,12:10:35,25,0,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СТАНДАРТ,FIN,2,506,Стилян ЙОСИФОВ,KTM EXC300 TPI,КРОС КЛУБ КИРКОВО,01:58:37,,,1,1:58:37.1,10:11:30,12:10:07,22,7:31.6,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СТАНДАРТ,FIN,3,108,Атанас ДИМИТРОВ,KTM exc 300,МСК ЕКС ЕНДУРО КЪРНАРЕ,02:02:57,,,1,2:02:57.5,10:06:00,12:08:57,20,11:52.0,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СТАНДАРТ,FIN,4,15,Мартин МАРИНОВ,KTM,СК ЕКСТРИЙМ РЕЙСИНГ,02:04:03,,,1,2:04:03.6,10:07:30,12:11:33,18,12:58.1,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СТАНДАРТ,FIN,5,321,Генади ИЛИЕВ,GASGAS EC 300,АЛБА ДАМАСЦЕНА -МСК,02:05:03,,,1,2:05:03.1,10:06:30,12:11:33,16,13:57.6,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СТАНДАРТ,FIN,6,507,Дамян ДАМЯНОВ,KTM EXC 350 F,КРОС КЛУБ КИРКОВО,02:06:15,,,1,2:06:15.0,10:13:30,12:19:45,15,15:09.5,
2021,hard_enduro_kirkovo-2021-day1.pdf,KIRKOVO 2021,1,СТАНДАРТ,FIN,7,163,Франц ИВАНОВ,Gas Gas EC250,МСК ЕКС ЕНДУРО КЪРНАРЕ,02:08:20,,,1,2:08:20.6,10:09:00,12:17:20,14,17:15.1,
