year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2026,hard_enduro_buhovo_2026-day2.pdf,БУХОВО 2026,2,ПРОФИ,FIN,1,272,Кристиан ПЕТРОВ,KTM 300 EXC,МСК ХАРД РАЙДЪРС,04:05:24,,,1,4:05:24.0,09:30:00,13:35:24,15,0,
2026,hard_enduro_buhovo_2026-day2.pdf,БУХОВО 2026,2,ПРОФИ,FIN,2,131,Борис ЧАКЪРОВ,HUSQVARNA TE 300,НК ЕНДУРО ВИКТОРИ,04:46:22,,,1,4:46:22.9,09:30:30,14:16:52,12,40:58.9,
2026,hard_enduro_buhovo_2026-day2.pdf,БУХОВО 2026,2,ПРОФИ,FIN,3,255,Димитър ТИНЧЕВ,KTM 300,АЛБА ДАМАСЦЕНА МСК,05:02:00,,,1,5:02:00.6,09:30:00,14:32:00,10,56:36.6,
2026,hard_enduro_buhovo_2026-day2.pdf,БУХОВО 2026,2,ПРОФИ,FIN,4,107,Калоян ТОДОРОВ,Ktm300 tpi,BulDock ROCKETS,05:17:50,,,1,5:17:50.8,09:31:30,14:49:20,9,1:12:26.8,
2026,hard_enduro_buhovo_2026-day2.pdf,БУХОВО 2026,2,ПРОФИ,FIN,5,347,Димитър ИЛИЕВ,Husqvarna TE 300,ЕК ЛУДА РАБОТА,05:22:30,,,1,5:22:30.5,09:30:30,14:53:00,8,1:17:06.5,
2026,hard_enduro_buhovo_2026-day2.pdf,БУХОВО 2026,2,ПРОФИ,DNF,,30,Илиян КУЗМАНОВ,,АФГ ТИМ,,,,,,,,,,
2026,hard_enduro_buhovo_2026-day2.pdf,БУХОВО 2026,2,ПРОФИ,DNF,,189,Красимир ДИМИТРОВ,,МСК ХАРД РАЙДЪРС,,,,,,,,,,
2026,hard_enduro_buhovo_2026-day2.pdf,БУХОВО 2026,2,ПРОФИ,DNF,,217,Данаил КОСТАДИНОВ,,МСК ХАРД РАЙДЪРС,,,,,,,,,,
2026,hard_enduro_buhovo_2026-day2.pdf,БУХОВО 2026,2,ПРОФИ,DNF,,810,Валентин МИЛЕВ,,,,,,,,,,,,
2026,hard_enduro_buhovo_2026-day2.pdf,БУХОВО 2026,2,ЕКСПЕРТ,FIN,1,19,Любомир ИВАНОВ,GasGas 300,АЛБА ДАМАСЦЕНА МСК,03:29:12,,,1,3:29:12.3,09:36:00,13:05:12,15,0,
2026,hard_enduro_buhovo_2026-day2.pdf,БУХОВО 2026,2,ЕКСПЕРТ,FIN,2,350,Цветан АЛЕКСИЕВ,KTM 350,МСК ЕКС ЕНДУРО КЪРНАРЕ,03:56:21,,,1,3:56:21.1,09:36:00,13:32:21,12,27:08.8,
2026,hard_enduro_buhovo_2026-day2.pdf,БУХОВО 2026,2,ЕКСПЕРТ,FIN,3,281,Захари ШЕНТОВ,Sherco 300,СК АФГ ТИМ,04:11:18,,,1,4:11:18.5,09:36:30,13:47:48,10,42:06.2,
2026,hard_enduro_buhovo_2026-day2.pdf,БУХОВО 2026,2,ЕКСПЕРТ,FIN,4,76,Мартин ХРИСТЕВ,Husqvarna te 300,ЕК ЛУДА РАБОТА,04:19:14,,,1,4:19:14.7,09:48:30,14:07:44,9,50:02.4,
