year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ПРОФИ,FIN,1,272,Кристиан ПЕТРОВ,KTM 300 EXC,МСК ХАРД РАЙДЪРС,05:32:27,,00:02:30,1,5:29:57.4,09:18:00,14:50:27,25,0,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ПРОФИ,FIN,2,30,Илиян КУЗМАНОВ,Honda,СК АФГ ТИМ,06:58:02,,00:03:00,1,6:55:02.2,09:19:30,16:17:32,22,1:25:04.8,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ПРОФИ,FIN,3,189,Красимир ДИМИТРОВ,КТМ 300 ТПИ,МСК ХАРД РАЙДЪРС,08:27:44,,00:08:00,1,8:19:43.7,09:18:30,17:46:14,20,2:49:46.3,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ПРОФИ,DNF,,13,Любомир СИНЕВ,,СПОРТЕН КЛУБ БУЛДОК,,,,,,,,,,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ПРОФИ,DNF,,107,Калоян ТОДОРОВ,,СПОРТЕН КЛУБ БУЛДОК,,,,,,,,,,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ПРОФИ,DNF,,217,Данаил КОСТАДИНОВ,,МСК ХАРД РАЙДЪРС,,,,,,,,,,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ПРОФИ,DNF,,255,Димитър ТИНЧЕВ,,АЛБА ДАМАСЦЕНА МСК,,,,,,,,,,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ПРОФИ,DNF,,412,Цветан МИХАЙЛОВ,,"МСК ""ПРЕПАРАТОРИТЕ -",,,,,,,,,,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ЕКСПЕРТ,FIN,1,134,Красимир БОШНАКОВ,Ktm exc 300 tpi,ЕК ЛУДА РАБОТА,04:19:57,,,1,4:19:57.0,09:30:00,13:49:57,25,0,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ЕКСПЕРТ,FIN,2,772,Валентин РОГЛЕВ,KTM 250,НК ЕНДУРО ВИКТОРИ,04:32:53,,,1,4:32:53.5,09:23:00,13:55:53,22,12:56.5,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ЕКСПЕРТ,FIN,3,350,Цветан АЛЕКСИЕВ,KTM 350,МСК ЕКС ЕНДУРО КЪРНАРЕ,04:34:23,,,1,4:34:23.5,09:24:00,13:58:23,20,14:26.5,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ЕКСПЕРТ,FIN,4,94,Димитър ЦВЕТКОВ,KTM 300,НК ЕНДУРО ВИКТОРИ,05:02:41,,,1,5:02:41.9,09:23:00,14:25:41,18,42:44.9,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ЕКСПЕРТ,FIN,5,177,Николай ФИЛЧЕВ,KTM 350,МСК ЕКС ЕНДУРО КЪРНАРЕ,05:24:27,,,1,5:24:27.8,09:26:00,14:50:27,16,1:04:30.8,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ЕКСПЕРТ,FIN,6,915,Байрям КЪРМАДЖИ,Husqvarna 300Tbi,СК АФГ ТИМ,05:35:06,,,1,5:35:06.1,09:29:30,15:04:36,15,1:15:09.1,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ЕКСПЕРТ,FIN,7,117,Димитър ХРИСТОВ,husaberg te300,МСК ХАРД РАЙДЪРС,05:43:22,,,1,5:43:22.5,09:24:30,15:07:52,14,1:23:25.5,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ЕКСПЕРТ,FIN,8,327,Борислав БОЖИЛОВ,GasGas Ec300,BulDock ROCKETS,06:11:40,,,1,6:11:40.0,09:25:00,15:36:40,13,1:51:43.0,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ЕКСПЕРТ,FIN,9,464,Иван САРПИОНОВ,KTM EXC 300,МСК БС РЕЙСИНГ ТИЙМ,05:12:06,01:00:00,,1,6:12:06.4,09:23:30,14:35:36,12,1:52:09.4,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ЕКСПЕРТ,FIN,10,14,Георги ПЕТКОВ,Husqvarna TE300 TBI,МСК ХАРД РАЙДЪРС,06:14:01,,,1,6:14:01.7,09:25:00,15:39:01,11,1:54:04.7,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ЕКСПЕРТ,FIN,11,84,Мартин ИВАНОВ,Husqvarna,МСК ХАРД РАЙДЪРС,06:16:01,,,1,6:16:01.8,09:26:30,15:42:31,10,1:56:04.8,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ЕКСПЕРТ,FIN,12,295,Румен ЙОРДАНОВ,KTM 300 EXC,МСК ХАРД РАЙДЪРС,06:17:01,,,1,6:17:01.6,09:25:30,15:42:31,9,1:57:04.6,
2026,hard_enduro_kyrnare-2026-day1.pdf,КЪРНАРЕ 2026,1,ЕКСПЕРТ,FIN,13,183,Иван ТОДОРОВ,KTM EXC 300,МСК ХАРД РАЙДЪРС,06:26:40,,,1,6:26:40.8,09:26:00,15:52:40,8,2:06:43.8,
