year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2024,hard_enduro_kirkovo-2024-day1.pdf,Hard Enduro КИРКОВО 2024,1,ПРОФИ,FIN,1,272,Кристиан ПЕТРОВ,KTM 300 EXC,МСК ХАРД РАЙДЪРС,03:56:57,,,1,3:56:57.6,09:00:00,12:56:57,25,0,
2024,hard_enduro_kirkovo-2024-day1.pdf,Hard Enduro КИРКОВО 2024,1,ПРОФИ,FIN,2,19,Любомир ИВАНОВ,Beta 300,МСК ПРЕПАРАТОРИТЕ,04:05:02,,,1,4:05:02.4,09:00:00,13:05:02,22,8:04.8,
2024,hard_enduro_kirkovo-2024-day1.pdf,Hard Enduro КИРКОВО 2024,1,ПРОФИ,FIN,3,112,Станислав КИРИЛОВ,GAS GAS,СК БУЛДОК РОКЕТС,04:12:12,,,1,4:12:12.9,09:00:30,13:12:42,20,15:15.3,
2024,hard_enduro_kirkovo-2024-day1.pdf,Hard Enduro КИРКОВО 2024,1,ПРОФИ,FIN,4,131,Борис ЧАКЪРОВ,HUSQVARNA TE 300,СК УАЙЛД ЕКСТРИЙМ РЕЙСИ,04:13:02,,,1,4:13:02.8,09:01:30,13:14:32,18,16:05.2,
2024,hard_enduro_kirkovo-2024-day1.pdf,Hard Enduro КИРКОВО 2024,1,ПРОФИ,FIN,5,15,Мартин МАРИНОВ,KTM 300 EXC,ЕК ЛУДА РАБОТА,04:34:05,,,1,4:34:05.3,09:01:00,13:35:05,16,37:07.7,
2024,hard_enduro_kirkovo-2024-day1.pdf,Hard Enduro КИРКОВО 2024,1,ПРОФИ,FIN,6,34,Георги ГЕОРГИЕВ,Husqvarna tbi 300,АЛБА ДАМАСЦЕНА - МСК,04:43:09,,,1,4:43:09.5,09:03:00,13:46:09,15,46:11.9,
2024,hard_enduro_kirkovo-2024-day1.pdf,Hard Enduro КИРКОВО 2024,1,ПРОФИ,FIN,7,263,Svella KOPPÁNY,Ktm exc 300,Go Racing Bucuresti,04:48:43,,,1,4:48:43.7,09:03:00,13:51:43,14,51:46.1,
2024,hard_enduro_kirkovo-2024-day1.pdf,Hard Enduro КИРКОВО 2024,1,ПРОФИ,FIN,8,134,Красимир БОШНАКОВ,Ktm exc,ЕК ЛУДА РАБОТА,04:50:25,,,1,4:50:25.5,09:01:30,13:51:55,13,53:27.9,
2024,hard_enduro_kirkovo-2024-day1.pdf,Hard Enduro КИРКОВО 2024,1,ПРОФИ,FIN,9,13,Любомир СИНЕВ,Sherco FACTORY 300,СК БУЛДОК РОКЕТС,04:22:52,00:30:00,,1,4:52:52.9,09:02:30,13:25:22,12,55:55.3,
2024,hard_enduro_kirkovo-2024-day1.pdf,Hard Enduro КИРКОВО 2024,1,ПРОФИ,FIN,10,810,Валентин МИЛЕВ,Beta rr300,МСК ХАРД РАЙДЪРС,04:54:50,,,1,4:54:50.6,09:00:30,13:55:20,11,57:53.0,
